1. open,2. high,3. low,4. close,5. volume
88.779,89.3845,88.301,89.2525,7415320
89.856,89.8815,88.365,88.7415,11868580
89.9685,90.009,89.5245,89.891,7596120
89.672,90.794,89.644,89.932,13671800
91.1475,91.475,89.1005,89.74,20132860
91.2845,91.365,90.939,91.1525,297140
91.25,91.288,90.975,91.2445,144300
91.225,91.25,91.225,91.25,4000
91.1505,91.45,91.1505,91.2115,26000
90.838,90.8495,90.8,90.8,46280
90.8425,90.85,90.8075,90.85,34520
90.8585,90.875,90.85,90.8525,53040
90.7255,90.97,90.7255,90.8405,3321120
90.751,91.2,90.75,90.8995,11099780
91.1405,91.195,90.6,90.7735,6511900
90.571,91.347,90.3265,91.1495,14022420
91.95,91.95,90.5505,90.6025,13689400
91.8215,92.3,91.6,91.9265,12275060
92.4,92.768,91.511,91.801,19469740
93.925,94.225,92.3825,92.4,29579320
94.0,94.5,93.865,93.865,1184380
94.609,94.609,93.765,94.125,492300
94.0,94.8,94.0,94.75,130660
93.9895,94.143,93.9895,94.0,152820
93.4505,93.95,93.45,93.95,116720
93.3,93.39,93.2,93.325,318140
93.207,93.75,93.2,93.35,634260
93.528,94.247,93.05,93.245,3076480
90.4,94.7495,85.348,93.528,19447860
90.6435,90.6495,90.25,90.261,20732820
90.8555,90.925,90.561,90.6485,7558380
90.536,90.869,90.225,90.85,10424520
91.416,91.561,90.455,90.5255,10521640
91.161,91.522,91.103,91.412,8622900
91.2035,91.6225,90.949,91.166,13903240
