1. open,2. high,3. low,4. close,5. volume
41.2002,41.2002,41.1762,41.1978,6144
41.2002,41.2074,41.1786,41.1978,3130436
41.2074,41.2736,41.1499,41.1834,7025096
45.5118,45.5477,45.4998,45.5262,50144
45.5022,45.5022,45.4998,45.4998,3856
45.5214,45.5286,45.4903,45.5118,68172
45.4998,45.531,45.404,45.5214,16266640
45.4711,45.5118,45.337,45.4974,18181516
45.3383,45.4735,45.3058,45.4697,6537324
45.3513,45.3753,45.2938,45.3358,4501596
45.3609,45.3753,45.2603,45.3489,6127528
45.2196,45.4158,45.2028,45.3609,8765896
45.325,45.4447,45.1621,45.222,12558936
45.5118,45.5933,45.2196,45.325,10271000
45.4518,45.5358,45.3202,45.5118,475924
45.3944,45.5118,45.3944,45.4998,125208
45.3944,45.4376,45.3202,45.4376,10464
45.392,45.44,45.392,45.44,6000
45.4831,45.5118,45.3777,45.3777,19084
45.2387,45.392,45.2387,45.3417,116124
45.2363,45.2747,45.2268,45.2747,25956
45.2483,45.2531,45.2244,45.2244,13864
45.2052,45.2603,45.1597,45.2483,3715732
45.004,45.2387,44.9872,45.2028,12210004
45.0615,45.0783,44.9202,45.0064,7425796
45.1046,45.1513,45.0327,45.0615,6318784
45.1789,45.2328,45.0351,45.1035,6510540
45.1549,45.2304,45.0223,45.1806,9188600
45.186,45.2603,44.9896,45.1549,13773040
45.1118,45.4062,45.0327,45.1789,10718952
45.0591,45.2603,44.9513,45.0998,324720
45.1837,45.1837,44.9968,45.0591,93124
45.1501,45.2196,45.1214,45.1214,3764
45.1453,45.1453,45.0998,45.0998,4544
45.0687,45.0854,45.0327,45.0759,54344
45.1405,45.1525,45.0327,45.0447,84840
45.1453,45.1645,45.1286,45.1405,31896
45.1453,45.2292,45.1453,45.1645,9604920
45.095,45.2411,45.0543,45.1453,13116352
45.2411,45.3561,45.0807,45.095,8618340
45.0351,45.3358,44.9441,45.2363,8890164
44.8675,45.1717,44.8519,45.028,10946344
45.2627,45.2926,44.6854,44.8699,16135976
45.1573,45.4543,45.0783,45.2627,20741504
45.1405,45.4256,45.095,45.1573,19321324
44.9848,45.2244,44.8531,45.1214,458164
44.9777,45.1262,44.913,45.119,193580
44.9513,44.9848,44.877,44.9729,13868
45.1286,45.1286,44.9968,44.9968,10340
44.9968,45.2435,44.9968,45.095,12320
45.004,45.0759,44.9178,45.004,119544
45.0495,45.1741,45.0327,45.0327,164348
44.8794,45.1645,44.8794,45.0327,194960
44.7429,45.2795,44.6686,44.9273,18498204
44.7812,44.9391,44.2135,44.7429,35123472
45.289,45.3633,44.7549,44.7812,20602564
45.6579,45.7705,45.2244,45.2905,17676336
45.7897,45.8759,45.5525,45.6603,11747588
46.0556,46.0963,45.6963,45.7873,15605732
46.1059,46.2017,45.7681,46.058,25136904
45.7753,46.1107,45.5501,46.1035,24419484
45.5717,46.022,45.5525,45.7729,1298312
45.5573,45.804,45.5262,45.6963,569452
45.4974,45.5885,45.4136,45.5837,58724
45.2723,45.3968,45.2699,45.392,22020
45.4591,45.4759,45.0327,45.1884,77328
45.2962,45.3106,45.1142,45.3106,154260
45.2483,45.3465,45.2483,45.3058,124468
45.3106,45.3178,45.21,45.2483,153960
45.21,45.3394,45.1597,45.3154,6591256
44.9058,45.2316,44.6974,45.2172,26343716
45.0929,45.1357,44.8387,44.907,20119756
45.4656,45.4926,44.9944,45.0926,19806588
45.5501,45.7418,45.3681,45.4591,12146020
45.5262,45.6584,45.3106,45.5501,13833680
44.9736,45.6316,44.9026,45.5286,25360368
46.1059,46.125,44.8531,44.9729,30414060
45.6076,46.2304,45.5477,46.1059,1334928
45.6004,45.6316,45.5454,45.6052,259680
45.5597,45.5957,45.5238,45.5669,129468
45.5454,45.6795,45.5454,45.5621,29884
45.6004,45.6316,45.4304,45.4304,38216
45.8112,45.8184,45.7514,45.7514,74528
45.7873,45.8184,45.7753,45.7897,92004
45.7992,45.8112,45.7633,45.8112,201784
45.7633,46.5137,45.7394,45.7873,10713764
46.3286,46.3861,45.6987,45.7657,25446908
46.022,46.3478,46.0029,46.3262,9932104
46.1729,46.3358,45.9957,46.0196,8814808
46.2161,46.3885,45.9981,46.1729,14862396
46.6688,46.6831,46.2089,46.2184,20086824
46.5873,47.0664,46.5682,46.6664,26528728
46.7191,47.3538,46.4724,46.5873,33202288
46.7909,46.8748,46.5969,46.7311,1233872
46.755,46.8772,46.755,46.8101,202428
46.8412,46.8412,46.7311,46.7311,23832
46.8939,46.8963,46.7454,46.8412,33296
47.0448,47.1886,46.8341,46.8341,66340
46.9131,46.9442,46.8915,46.9442,121004
46.9155,46.9323,46.9011,46.9251,70024
46.9155,46.9442,46.7311,46.9347,457100
46.7215,46.9418,46.7119,46.9035,22653416
46.8963,47.0281,46.7095,46.7215,30339676
50.3504,50.5061,50.3265,50.4918,550996
50.5253,50.5253,50.2546,50.3576,826992
50.6618,50.7577,50.2762,50.5301,5229488
48.0389,51.0211,47.9096,50.6618,27325184
48.1731,48.2138,48.0269,48.0437,25074488
48.209,48.2665,48.1515,48.1742,12486068
48.0964,48.2258,47.9551,48.2098,11148940
48.015,48.1204,47.9479,48.0964,11337412
48.0533,48.0916,47.694,48.0114,23478796
48.0677,48.2545,47.9862,48.0576,21879932
48.6881,48.7695,48.0533,48.0617,18672160
48.7815,48.8294,48.6857,48.6976,491448
48.7503,48.815,48.712,48.7815,145000
48.7456,48.7935,48.7216,48.7935,9396
48.7216,48.7815,48.6857,48.7456,28248
48.6282,48.7096,48.5707,48.7096,67976
48.6737,48.6952,48.6425,48.6545,106232
48.7216,48.7288,48.6258,48.6402,279540
48.7575,48.8533,48.7216,48.7288,151856
49.0114,49.0138,48.6976,48.7575,8396064
49.1408,49.1623,48.9707,49.0114,10585184
49.0713,49.1528,49.0546,49.1392,5306564
49.1168,49.144,49.0522,49.0689,4150132
49.0785,49.1528,49.0593,49.1168,4311196
49.1168,49.2174,49.0486,49.0785,6787464
49.0881,49.3372,49.0641,49.1168,14492316
48.9228,49.1695,48.8318,49.0857,11675880
48.9036,48.9658,48.8653,48.8941,235872
48.8653,48.9324,48.8342,48.9252,52896
48.9899,48.9899,48.8557,48.906,36848
48.9803,49.0569,48.9803,48.9803,18364
48.9563,48.9947,48.9563,48.9803,10296
48.9132,48.9611,48.9132,48.9492,37880
48.8773,48.9252,48.8773,48.906,20308
48.9731,48.9731,48.8725,48.8725,55292
48.9372,48.9851,48.9324,48.9563,7159496
48.7647,49.021,48.7623,48.9348,13376360
48.8294,48.8294,48.7096,48.7623,6128112
48.9156,48.9204,48.7935,48.827,4677176
48.9779,49.0593,48.906,48.9156,4300620
48.839,49.0474,48.7647,48.9803,6368096
48.6929,48.9971,48.6138,48.8366,10735788
49.0737,49.1528,48.415,48.6929,12323416
48.9779,49.1216,48.9324,49.0737,420452
49.033,49.0809,48.9516,48.9516,42136
48.9635,48.9851,48.9012,48.9851,6632
48.8797,48.9276,48.8797,48.8965,8360
49.1025,49.1025,48.8773,48.9012,33492
49.0522,49.1456,49.009,49.1456,66636
49.033,49.0809,49.009,49.0522,45676
49.148,49.148,48.9012,49.0785,226196
49.1719,49.2126,49.033,49.1049,5821716
49.3779,49.4067,49.136,49.1623,12149304
49.3707,49.4498,49.3109,49.3779,4321508
49.3683,49.421,49.2246,49.3707,4455796
49.4091,49.4498,49.2749,49.3659,4917396
49.3636,49.5288,49.2677,49.4043,5975472
49.5288,49.639,49.1336,49.3648,13386224
49.7133,49.766,49.5001,49.5288,11279272
49.7756,49.7971,49.6869,49.6869,243952
49.6773,49.8163,49.6773,49.7636,83060
49.7157,49.7516,49.6366,49.6917,18436
49.7276,49.7396,49.7037,49.7037,7044
49.7899,49.7899,49.6917,49.7133,12612
49.7995,49.8235,49.7995,49.8235,42712
49.8259,49.8354,49.7995,49.7995,146824
49.7995,49.9313,49.6223,49.8259,479328
49.6223,49.8235,49.5959,49.7995,7902144
49.7792,49.8091,49.6055,49.627,9516948
49.7037,49.8187,49.6869,49.7787,3734328
49.651,49.7708,49.6223,49.7037,4426248
49.7708,49.7863,49.651,49.6534,4475948
49.8666,49.9384,49.7061,49.7732,6974292
49.6869,49.8738,49.5959,49.8642,9175080
49.7636,49.9193,49.6366,49.6893,14902964
49.8498,49.858,49.7157,49.7492,242608
49.8306,49.8522,49.7396,49.7971,156092
49.8211,49.8474,49.8211,49.8211,5880
49.7324,49.8618,49.7109,49.7875,40448
49.6989,49.7181,49.6678,49.7181,40952
49.6989,49.7157,49.6965,49.7085,8896
49.7253,49.7253,49.6845,49.7085,53600
49.6989,49.7348,49.6462,49.7157,11282464
49.7109,49.7636,49.5839,49.7061,13360100
49.5827,49.7253,49.5552,49.7109,6084484
49.663,49.6869,49.5624,49.5791,5255136
49.4988,49.7133,49.4809,49.663,8707164
49.3348,49.5265,49.2701,49.4989,9495092
49.2031,49.342,49.1312,49.3372,12469740
48.8773,49.2342,48.8366,49.1988,13379416
48.7863,49.1168,48.7503,48.8605,367376
48.7982,48.9683,48.7575,48.9539,171464
48.9156,48.9372,48.4964,48.7815,162052
48.9132,48.9372,48.8749,48.8749,5140
49.0138,49.0138,48.8653,48.8725,20968
48.9947,49.009,48.9611,48.9923,22236
48.9611,49.009,48.9516,48.9923,13724
48.9971,49.0066,48.9611,48.9611,47468
48.9923,49.0713,48.9611,49.0042,15335776
48.93,49.033,48.8821,49.0186,7552444
42.0344,42.0704,42.0272,42.0392,45460
42.0945,42.0993,42.044,42.044,37636
42.0945,42.1546,42.068,42.0849,122620
42.0921,42.1306,42.0777,42.0873,9744252
42.3566,42.3686,42.0801,42.0825,19185196
42.6235,42.662,42.2869,42.3566,11405588
42.5225,42.6981,42.4817,42.619,6252704
42.5851,42.6043,42.4504,42.5249,6850484
42.662,42.7245,42.5057,42.5875,8616876
42.5322,42.8015,42.5177,42.6668,13639356
42.27,42.5875,42.2316,42.5394,12982764
42.1354,42.371,42.0945,42.2676,431476
42.0584,42.2893,42.0368,42.2027,220576
42.0224,42.0825,41.9382,42.0825,26516
42.1955,42.2027,41.9574,42.0031,59028
42.1306,42.234,42.1306,42.1763,25732
42.8255,42.8255,42.4191,42.5153,81596
42.8087,42.8424,42.8063,42.8279,24416
42.864,42.864,42.7798,42.7798,39188
42.876,42.8953,42.852,42.864,3641428
42.6788,42.9169,42.4985,42.864,13649456
42.7149,42.7534,42.4841,42.6788,7340148
42.7269,42.7522,42.6067,42.7149,5446076
42.7486,42.7798,42.5971,42.7269,7507152
42.8351,42.852,42.6861,42.7486,7617648
42.9722,43.0083,42.7534,42.8351,11512488
42.8544,43.0997,42.7173,42.9739,14006124
42.7991,42.9193,42.6788,42.864,277964
42.7967,42.8207,42.7269,42.7269,75152
42.864,42.876,42.7101,42.7678,35080
42.8231,42.8231,42.8231,42.8231,400
42.7702,42.8039,42.7678,42.7678,3200
42.7077,42.7317,42.6476,42.6957,30100
42.6332,42.7149,42.6307,42.7149,74572
42.6548,42.6596,42.6115,42.6163,36960
42.6548,42.7077,42.6283,42.6572,5657416
42.6043,42.7919,42.5105,42.6476,16454484
42.7558,42.8351,42.5466,42.6067,7960604
42.7149,42.9289,42.6764,42.7582,8669316
42.5346,42.8159,42.4817,42.7092,10058980
42.7438,42.8087,42.4119,42.537,16195828
42.8039,43.1285,42.7269,42.7451,16295444
42.4191,42.8568,42.3229,42.7949,16378468
42.4312,42.5225,42.2342,42.4071,444064
42.5153,42.5394,42.3446,42.3951,187120
42.3229,42.5297,42.3229,42.5297,31308
42.4552,42.4552,42.2027,42.3109,95776
42.4432,42.6476,42.4432,42.4552,38212
42.9001,42.9193,42.864,42.8881,25724
42.8592,42.9241,42.8592,42.9217,313596
42.852,42.9025,42.852,42.8592,94496
42.8424,42.9626,42.8063,42.8664,15102356
43.0251,43.0997,42.8255,42.8448,19235216
43.0925,43.1718,42.9794,43.0275,8741784
42.9987,43.1141,42.9386,43.0925,6267556
43.0564,43.1261,42.9866,42.9987,5882692
43.0059,43.1478,42.876,43.054,10116076
43.1704,43.2295,42.7822,43.0107,15446504
42.9578,43.4267,42.9241,43.1718,14313648
42.8337,43.1333,42.8279,42.9602,341720
42.8279,43.143,42.8279,43.0925,70180
42.941,42.941,42.7774,42.9001,27704
42.9241,43.0371,42.84,43.0203,18256
42.9842,42.9939,42.8255,42.8472,25104
42.9386,42.9939,42.8736,42.8856,22492
42.9482,43.0083,42.9097,43.0083,37208
43.0323,43.0371,42.9602,42.9602,120772
43.0708,43.0708,42.965,43.037,6160804
43.1357,43.2269,42.953,43.0588,15818224
43.1983,43.212,43.0732,43.1381,7984728
43.393,43.4123,43.1838,43.1983,5827660
43.2848,43.4051,43.2151,43.3862,6801852
43.3305,43.3762,43.2007,43.2848,8975672
43.6143,43.7201,43.2728,43.3305,14497704
43.3089,43.7994,43.2848,43.6191,15743232
43.2656,43.5205,43.1454,43.3089,406712
43.4652,43.5253,43.1694,43.3041,242996
43.5109,43.5421,43.458,43.4796,27120
43.5253,43.5493,43.4532,43.4532,5332
43.4051,43.583,43.3979,43.5397,20504
43.1886,43.2608,43.1694,43.2608,59764
43.2247,43.2728,43.1935,43.1935,36484
43.2608,43.2848,43.1886,43.2439,55900
43.2031,43.357,43.1694,43.2464,17346704
43.0371,43.3401,42.9145,43.2055,17225264
43.1213,43.1959,42.989,43.0371,8321904
43.0588,43.2552,43.0227,43.1213,9250624
43.042,43.0973,42.8736,43.0612,12918792
43.2584,43.4147,43.0275,43.0347,13126328
42.8039,43.3137,42.7582,43.2538,21777204
43.225,43.3466,42.7822,42.8027,27582792
43.1405,43.3305,43.0444,43.2295,816644
43.0444,43.2824,43.0444,43.1526,430752
42.977,43.1357,42.8881,43.0444,114912
43.1165,43.2007,42.9722,43.0203,28812
43.1646,43.3185,43.1045,43.1045,112436
43.8716,43.874,43.8091,43.874,87536
43.9125,43.9125,43.862,43.8812,39664
43.8932,43.9341,43.886,43.9125,59384
43.9533,43.9533,43.862,43.8764,9498244
47.6374,47.6734,47.6109,47.6109,88416
47.6133,47.6855,47.6133,47.6614,47688
47.6301,47.635,47.5965,47.635,38652
47.6037,47.7335,47.5027,47.6133,32321228
47.4438,47.635,47.4017,47.5941,18967968
47.6253,47.6748,47.4113,47.4426,7719264
47.8442,47.849,47.5893,47.6244,5776484
47.7672,47.95,47.76,47.8394,7257188
47.6662,47.7898,47.57,47.7672,6159328
47.4546,47.6855,47.3849,47.6662,9551432
47.7696,47.9728,47.433,47.4546,11300812
47.6374,47.8249,47.6277,47.7696,396996
47.6133,47.7937,47.5893,47.7456,126596
47.635,47.635,47.5893,47.6229,6840
47.6133,47.6133,47.5821,47.5941,5168
47.7576,47.7961,47.5532,47.6133,17472
47.6374,47.7696,47.6253,47.7095,200808
47.5556,47.6734,47.4811,47.6398,301976
47.6109,48.0317,47.4354,47.4931,1537848
48.0317,48.1039,47.3752,47.6085,11603484
48.0894,48.1111,48.0125,48.0293,8435764
48.0846,48.1375,48.063,48.0894,4335116
48.0726,48.1544,48.0726,48.0919,3742736
48.0462,48.1904,48.0293,48.0726,5340644
48.2313,48.2794,47.9909,48.0462,8872660
48.3876,48.4189,48.1231,48.2337,8723656
48.2385,48.4718,48.1207,48.3948,11855488
48.1904,48.2914,48.1303,48.2265,508088
48.1928,48.2073,48.1015,48.1255,147532
48.253,48.253,48.0943,48.2073,70560
48.3227,48.5079,48.2626,48.2698,58464
48.3131,48.3948,48.2746,48.3299,12404
48.0462,48.0919,48.0462,48.0919,35068
48.0365,48.0606,48.0125,48.051,18460
48.0125,48.0606,48.0125,48.0462,41460
48.0462,48.0943,47.9933,48.0221,10479592
48.0125,48.1423,47.9909,48.0462,12028788
48.051,48.0688,47.9235,48.0101,5966816
48.2193,48.2265,47.9836,48.0534,6038524
48.2458,48.3155,48.188,48.2193,7227680
48.1448,48.2482,47.9812,48.2474,10907792
48.3131,48.3323,48.069,48.149,13487520
47.534,48.3227,47.457,48.3131,18331344
47.6854,47.7335,47.4041,47.5556,448056
47.6806,47.7239,47.6013,47.6566,160556
47.7985,47.8057,47.6181,47.6205,41396
47.3777,47.7937,47.3752,47.7816,51168
47.1636,47.4209,47.1059,47.4209,10288
47.0987,47.0987,47.029,47.041,44208
47.1203,47.154,47.0723,47.0795,39284
47.1324,47.1588,47.0891,47.1203,37688
47.029,47.1324,47.029,47.1203,8098976
47.1997,47.2334,46.9616,47.029,14186496
47.4342,47.4811,47.1396,47.1973,6443512
47.4618,47.558,47.2887,47.4354,6113548
47.5568,47.635,47.3752,47.4606,5261628
47.6734,47.7143,47.5171,47.5604,6004300
47.7408,47.7768,47.5267,47.6734,10173372
47.7937,47.9163,47.6734,47.736,8039892
47.6614,47.7937,47.5869,47.7744,99212
47.5869,47.7239,47.5869,47.6494,40152
47.534,47.5869,47.5267,47.5869,2796
47.5123,47.6061,47.5123,47.5869,15208
47.6734,47.6734,47.5171,47.5171,2800
47.7816,47.7937,47.76,47.7768,40176
47.7744,47.8033,47.76,47.7792,15684
47.7528,47.772,47.748,47.772,381320
47.7456,47.7768,47.7071,47.7528,11544828
47.8826,47.9404,47.7239,47.7456,9689364
47.8574,47.8971,47.8201,47.8826,3746224
47.8971,47.95,47.8329,47.8574,3437180
47.974,47.9957,47.8394,47.8947,4429168
48.0401,48.063,47.9279,47.9716,6142660
48.0077,48.1327,47.9163,48.0389,8410984
47.8538,48.0943,47.6542,48.0005,8262496
47.8538,47.8899,47.6735,47.8538,257236
47.8321,47.873,47.6855,47.7937,106388
47.9259,47.9259,47.8658,47.8658,6632
47.9019,47.9259,47.8923,47.9259,11048
47.9259,47.9259,47.8706,47.9139,30080
47.7191,47.7263,47.5652,47.6374,50516
47.7335,47.7576,47.6734,47.6927,30464
47.748,47.8009,47.7335,47.7335,526548
47.8009,47.8418,47.6758,47.7696,62891068
48.0702,48.1111,47.7648,47.8057,17132364
48.2073,48.2409,48.0558,48.0678,5869972
48.1922,48.2987,48.1496,48.2097,6173464
48.075,48.2025,48.0005,48.192,6342600
48.0702,48.2722,48.0245,48.0774,9545724
47.8658,48.1544,47.861,48.0654,11103040
47.7335,47.9331,47.6494,47.8658,27246828
47.6277,47.7696,47.5532,47.7311,253552
47.6638,47.7816,47.5796,47.6277,186552
47.6494,47.683,47.6133,47.683,11328
47.7335,47.7624,47.7335,47.7624,5720
47.7937,47.7937,47.6758,47.7816,9168
47.8273,47.9259,47.8273,47.9235,15000
47.8778,47.9019,47.8273,47.849,30244
47.9331,47.9355,47.8586,47.8658,51508
47.9644,48.0125,47.9331,47.9379,9118272
51.2108,51.3623,51.1963,51.1963,137640
51.1434,51.242,51.0545,51.2084,245796
51.1843,51.23,51.1242,51.1434,171968
51.23,52.2268,51.1386,51.1482,12779288
51.6003,51.9033,51.1675,51.1675,36357816
52.2664,52.3794,50.8116,51.6051,32891704
52.1951,52.3434,52.1438,52.2616,8747544
52.3915,52.4083,51.9827,52.1967,16505412
52.4829,52.6079,52.3049,52.3925,13830300
52.6921,52.8893,52.2183,52.4829,41828948
52.1173,53.2331,52.0139,52.6897,70461224
52.3578,52.4877,52.038,52.1221,1701940
52.2977,52.4925,52.252,52.3795,961592
52.2544,52.3698,52.2207,52.2664,84768
52.4227,52.4708,52.2063,52.2568,91200
52.454,52.4949,52.2785,52.4227,117200
52.3386,52.454,52.3217,52.454,777208
52.3746,52.3746,52.2183,52.3097,878872
52.2833,52.543,52.1823,52.3722,4718232
50.2248,52.4179,49.4144,52.2833,21006020
50.3787,50.4821,50.1007,50.2306,17600688
50.2056,50.5374,50.2032,50.3811,16208724
49.9952,50.2248,49.9928,50.2056,9559488
49.994,50.083,49.9579,49.994,6401148
49.9411,50.0926,49.9387,49.9952,8143632
49.9904,50.1095,49.8521,49.9399,12533964
49.9699,50.4004,49.9579,49.988,13782192
50.0036,50.2946,49.9266,49.9579,345760
50.2296,50.2825,49.9892,50.0156,307744
50.1431,50.2344,50.0974,50.2344,26632
50.2056,50.2104,50.1407,50.1527,8504
50.3547,50.4028,50.1912,50.2056,31460
50.3908,50.422,50.3908,50.422,70468
50.4076,50.4148,50.3811,50.41,92028
50.4725,50.4749,50.3908,50.41,88340
50.422,50.4773,50.3787,50.4629,7028408
50.6072,50.6192,50.4196,50.4196,10755860
50.5254,50.6216,50.5014,50.6081,6032852
50.5391,50.6096,50.4869,50.5254,5015988
50.6384,50.6433,50.4637,50.5398,7926856
50.4328,50.6529,50.4052,50.6384,11505852
50.2489,50.499,50.2121,50.4254,11479320
50.1118,50.4268,50.0902,50.2513,12436408
49.9459,50.1142,49.9036,50.0902,229424
49.9194,50.1094,49.9194,50.095,34544
49.9026,49.9699,49.8713,49.9098,3600
49.8978,49.9699,49.8834,49.8978,9600
49.982,49.994,49.905,49.905,4840
49.9339,49.9675,49.9339,49.9675,22968
49.9459,49.9555,49.9218,49.9339,36480
49.8978,49.9723,49.8978,49.9579,61036
49.9579,50.3095,49.8978,49.8978,7018488
50.0589,50.1431,49.9555,49.9579,9351088
50.0192,50.0878,49.9892,50.0589,4143864
49.982,50.0276,49.9596,50.0192,2862480
50.0445,50.0878,49.9747,49.982,3646708
50.0733,50.1503,50.0096,50.0427,5483444
50.1695,50.434,49.8112,50.0757,15046640
49.9159,50.208,49.8713,50.1695,9719456
49.9122,49.9699,49.8377,49.9218,119120
49.9579,49.9699,49.8761,49.8761,45436
49.9699,49.9699,49.881,49.881,7676
49.9218,49.9218,49.9218,49.9218,1828
49.9218,49.9699,49.8737,49.9699,7520
49.8473,49.8593,49.816,49.8185,46260
49.8016,49.8401,49.7848,49.8064,23556
49.7824,49.8064,49.7535,49.8016,130488
49.7824,49.8641,49.7054,49.7776,5643764
49.8281,49.8641,49.7126,49.7896,8637104
49.8401,49.9776,49.8184,49.8305,3605220
49.8978,49.9252,49.8064,49.8449,4091124
50.1034,50.1046,49.8545,49.9026,4855900
50.1407,50.184,49.9916,50.1013,4521736
50.1022,50.232,50.0342,50.1469,6497952
50.2777,50.3162,49.9531,50.0974,8189376
50.1383,50.3379,50.0541,50.2657,263176
50.1022,50.2585,50.1022,50.2489,68332
50.1864,50.1864,50.0469,50.1022,7608
50.1864,50.1864,50.1695,50.1791,13964
50.1623,50.22,50.1623,50.2032,6700
50.2393,50.2609,50.2248,50.2561,28340
50.2128,50.2561,50.2128,50.2152,36316
50.119,50.2585,50.0854,50.2128,144056
50.1791,50.2874,50.0947,50.1286,5743300
50.0325,50.1984,50.0096,50.1791,8959920
49.8752,50.0373,49.8184,50.0349,5054384
50.0625,50.0653,49.8453,49.8737,3737380
49.9699,50.0709,49.9615,50.0589,3765516
49.9964,50.0613,49.9146,49.9723,5742632
50.184,50.2753,49.9651,49.9988,8277624
49.9507,50.2946,49.8689,50.1864,8395260
49.9147,50.0469,49.9147,49.9579,254936
49.9651,50.0517,49.9218,49.982,80616
49.8545,50.006,49.8329,49.9507,9852
49.8473,49.9074,49.7968,49.7968,27452
49.9699,49.9699,49.7751,49.7824,5996
50.018,50.018,49.9459,50.0012,44720
50.0204,50.0541,49.9723,50.018,56224
49.8858,50.0781,49.8497,50.018,230144
50.22,50.2994,49.7198,49.8858,4310072
50.2459,50.3183,50.2096,50.2459,49224
50.2748,50.2797,50.2459,50.2459,25772
50.3883,50.3883,50.2483,50.2941,235852
50.3883,50.4028,50.1565,50.2459,12081680
50.1252,50.3907,50.0189,50.3883,14319708
50.1336,50.2217,50.0721,50.1227,4570948
50.1648,50.1927,50.0612,50.1348,3638976
50.2006,50.2234,50.0407,50.165,5614416
50.3738,50.4148,50.0165,50.1976,8625096
50.5331,50.6369,50.3014,50.3762,9620992
50.7962,50.8252,50.5017,50.5383,10152628
50.7842,50.8443,50.6804,50.8011,224656
50.8831,50.8831,50.6804,50.8252,177236
50.888,50.9097,50.8011,50.8831,21444
50.8131,50.9387,50.8131,50.8855,26920
50.6128,50.7648,50.5959,50.6948,35764
50.4148,50.451,50.3786,50.4028,35036
50.41,50.4269,50.3907,50.3979,45016
50.4317,50.451,50.4076,50.4293,27900
50.4945,50.4945,50.3289,50.4293,7757876
50.3472,50.4752,50.2724,50.4752,11063084
50.4221,50.5283,50.3086,50.3448,8968776
50.34,50.4245,50.3142,50.4221,4213812
50.2193,50.4317,50.1831,50.3424,9050552
50.1614,50.2724,50.0986,50.2193,6561512
50.2724,50.2845,49.885,50.159,11148584
50.3062,50.5066,50.2386,50.2748,12988112
50.4052,50.451,50.2386,50.3424,530544
50.451,50.4559,50.2917,50.3497,201312
50.3979,50.4631,50.3786,50.451,56880
50.2096,50.4148,50.2096,50.4148,41900
50.0648,50.2121,50.0648,50.1855,31156
49.5748,49.5917,49.512,49.5458,31140
49.5627,49.6062,49.5627,49.582,44192
49.5096,49.6134,49.5096,49.5844,66484
49.6134,49.6544,49.512,49.5144,3507112
49.5627,49.6593,49.4589,49.611,8009792
49.442,49.5844,49.3865,49.5639,4425684
49.4927,49.5217,49.3286,49.4408,4050636
49.5603,49.5675,49.4276,49.4913,3995868
49.4758,49.652,49.3636,49.5627,6956604
49.4686,49.5941,49.3165,49.4758,8780200
49.2055,49.5434,49.0799,49.4517,10953956
49.1717,49.5096,48.981,49.203,274396
49.3165,49.3624,49.0703,49.1475,94632
49.3986,49.4372,49.2827,49.2827,8640
49.3672,49.3913,49.2537,49.3068,15200
49.401,49.5048,49.2151,49.273,45084
49.4179,49.4758,49.401,49.4758,33092
49.3261,49.4975,49.3261,49.4324,60456
49.3286,49.3817,49.2924,49.3165,40968
49.2755,49.3334,49.2392,49.3261,19575236
49.6013,49.7269,49.2561,49.2779,14527612
49.5144,49.623,49.3394,49.5982,5911748
49.1765,49.5531,49.1306,49.5172,6873520
49.4324,49.5072,49.1668,49.1825,7459712
49.6448,49.7003,49.3004,49.4348,9347396
49.9501,50.0117,49.6013,49.6424,10451492
50.1734,50.3424,49.8886,49.9514,11574516
49.9514,50.1976,49.8741,50.1734,416776
49.9345,50.0527,49.8596,49.9924,90816
49.8451,49.9417,49.8451,49.9296,6540
49.722,49.8934,49.722,49.8934,19436
49.6979,49.7269,49.6569,49.7269,2800
49.8596,49.8669,49.7751,49.7993,40172
49.9007,49.932,49.85,49.8645,71696
49.8596,49.9441,49.8427,49.9079,90516
49.8451,49.932,49.8234,49.8596,7538644
49.6496,49.8717,49.5289,49.8717,14255444
49.7172,49.7317,49.5627,49.6496,6177804
49.9007,49.9658,49.6931,49.7124,6243924
49.7377,50.0117,49.7003,49.9055,7943088
49.7697,49.92,49.6617,49.7392,8847608
49.8379,49.932,49.4993,49.7703,16047008
49.7945,50.0141,49.6062,49.8379,19515940
49.7727,49.92,49.5367,49.8307,899632
49.6375,49.92,49.5724,49.7172,663712
49.4831,49.932,49.4251,49.7051,132432
49.8596,49.92,49.2827,49.4855,136700
49.2682,49.9296,49.2682,49.8596,155596
48.7058,48.7299,48.6406,48.713,96412
48.6406,48.7565,48.5923,48.7009,127964
48.9544,48.9544,48.5923,48.6237,467296
48.5199,49.1354,48.5199,48.911,16990036
48.882,49.1566,48.5199,48.9134,28617728
49.0582,49.0582,48.7396,48.8868,13342600
49.2549,49.2948,48.8675,49.0606,15649140
49.203,49.4299,49.1017,49.2574,15960308
50.9676,51.0376,49.1282,49.1994,36097692
50.6224,51.1875,50.5379,50.9628,17258580
50.5838,50.7745,50.3786,50.62,13218936
51.4987,51.5856,50.451,50.6079,1304472
51.4721,51.5614,51.4118,51.5252,69652
51.5928,51.6025,51.3104,51.407,27700
51.6604,51.687,51.5373,51.5614,16772
51.4528,51.699,51.4528,51.6918,17640
51.2597,51.2645,51.1825,51.2621,28888
51.2211,51.2838,51.209,51.2645,27176
51.2597,51.2597,51.1994,51.2042,71112
51.2863,51.3538,51.2332,51.2597,8941680
54.1612,54.2047,54.1516,54.1999,46920
54.1661,54.2264,54.1202,54.1612,122604
